역코드,역명,승강기명,운행구간,설치위치,승강기 구분
629,녹사평,승강기)에스컬레이터 11,B1-F1,2번 출구측,ES
629,녹사평,승강기)에스컬레이터 12,F1-B1,3번 출구측,ES
629,녹사평,승강기)에스컬레이터 12,,,ES
629,녹사평,승강기)에스컬레이터 13,,,ES
629,녹사평,승강기)에스컬레이터 13,B1-F1,3번 출구측,ES
629,녹사평,승강기)에스컬레이터 2,B5-B4,내부,ES
629,녹사평,승강기)에스컬레이터 3,B5-B4,내부,ES
629,녹사평,승강기)에스컬레이터 4,B4-B5,내부,ES
629,녹사평,승강기)에스컬레이터 5,B2-B4,내부,ES
629,녹사평,승강기)에스컬레이터 6,B4-B2,내부,ES
629,녹사평,승강기)에스컬레이터 7,B4-B2,내부,ES
629,녹사평,승강기)에스컬레이터 8,B1-B2,내부,ES
629,녹사평,승강기)에스컬레이터 9,B2-B1,내부,ES
629,녹사평,승강기)엘리베이터 1,B4-B5,내부,EV
629,녹사평,승강기)엘리베이터 2,B2-B4,내부,EV
629,녹사평,승강기)엘리베이터 3,F1-B2,1번 출구측,EV
630,이태원,승강기)에스컬레이터 1,B4-B2,내부,ES
630,이태원,승강기)에스컬레이터 2,B2-B4,내부,ES
630,이태원,승강기)에스컬레이터 3,B1-BM1,내부,ES
630,이태원,승강기)에스컬레이터 4,BM1-B1,내부,ES
630,이태원,승강기)엘리베이터 1,B1-B5,내부,EV
630,이태원,승강기)엘리베이터 2,F1-B1,2번 출구측,EV
631,한강진,승강기)에스컬레이터 1,B3-B1,내부,ES
631,한강진,승강기)에스컬레이터 2,B1-B3,내부,ES
631,한강진,승강기)에스컬레이터 3,B1-F1,외부,ES
631,한강진,승강기)에스컬레이터 4,F1-B1,외부,ES
631,한강진,승강기)엘리베이터 1,B3-B4,내부,EV
631,한강진,승강기)엘리베이터 2,B1-B4,내부,EV
631,한강진,승강기)엘리베이터 3,F1-B1,3번 출구측,EV
632,버티고개,승강기)에스컬레이터 1,B2-B3,내부,ES
632,버티고개,승강기)에스컬레이터 1,B2-B3,내부,ES
632,버티고개,승강기)에스컬레이터 2,B2-B3,내부,ES
632,버티고개,승강기)에스컬레이터 2,B3-B2,내부,ES
632,버티고개,승강기)에스컬레이터 3,B1-F1,외부,ES
632,버티고개,승강기)에스컬레이터 4,F1-B1,외부,ES
632,버티고개,승강기)엘리베이터 1,B3-B4,내부,EV
632,버티고개,승강기)엘리베이터 2,B3-B4,내부,EV
632,버티고개,승강기)엘리베이터 3,B2-B3,내부,EV
632,버티고개,승강기)엘리베이터 4,B1-B2,내부,EV
632,버티고개,승강기)엘리베이터 5,F1-B1,2번 출구측,EV
633,약수(6),승강기)에스컬레이터 1,B2-B3,내부,ES
633,약수(6),승강기)에스컬레이터 10,BM1-F1,외부,ES
633,약수(6),승강기)에스컬레이터 11,F1-BM1,외부,ES
633,약수(6),승강기)에스컬레이터 2,B3-B2,내부,ES
633,약수(6),승강기)에스컬레이터 3,B2-B3,내부,ES
633,약수(6),승강기)에스컬레이터 4,B3-B2,내부,ES
633,약수(6),승강기)에스컬레이터 5,BM1-B1,내부,ES
633,약수(6),승강기)에스컬레이터 6,B1-BM1,내부,ES
633,약수(6),승강기)에스컬레이터 7,B2-B1,내부,ES
633,약수(6),승강기)에스컬레이터 8,B1-B2,내부,ES
633,약수(6),승강기)에스컬레이터 9,B1-BM1,내부,ES
633,약수(6),승강기)엘리베이터 1,B2-B3,내부,EV
633,약수(6),승강기)엘리베이터 2,B2-B3,내부,EV
633,약수(6),승강기)엘리베이터 3,B1-B3,내부,EV
633,약수(6),승강기)엘리베이터 4,B1-B2,내부,EV
634,청구(6),승강기)에스컬레이터 1,B3-B2,내부,ES
634,청구(6),승강기)에스컬레이터 10,F1-BM1,외부,ES
634,청구(6),승강기)에스컬레이터 2,B2-B3,내부,ES
634,청구(6),승강기)에스컬레이터 3,B3-B2,내부,ES
634,청구(6),승강기)에스컬레이터 4,B2-B3,내부,ES
634,청구(6),승강기)에스컬레이터 5,B1-BM1,내부,ES
634,청구(6),승강기)에스컬레이터 6,BM1-B1,내부,ES
634,청구(6),승강기)에스컬레이터 7,B1-BM1,내부,ES
634,청구(6),승강기)에스컬레이터 8,BM1-B1,내부,ES
634,청구(6),승강기)에스컬레이터 9,BM1-F1,외부,ES
634,청구(6),승강기)엘리베이터 1,B3-B4,내부,EV
634,청구(6),승강기)엘리베이터 2,B1-B3,내부,EV
634,청구(6),승강기)엘리베이터 3,B1-B3,내부,EV
634,청구(6),승강기)엘리베이터 4,F1-B1,3번 출구측,EV
634,청구(6),승강기)엘리베이터 5,F1-B1,1번 출구측,EV
635,신당(6),승강기)무빙워크 1,B1-B1,내부,MW
635,신당(6),승강기)무빙워크 2,B1-B1,내부,MW
635,신당(6),승강기)에스컬레이터 1,B3-B2,내부,ES
635,신당(6),승강기)에스컬레이터 10,B1-B2,내부,ES
635,신당(6),승강기)에스컬레이터 11,B1-B2,내부,ES
635,신당(6),승강기)에스컬레이터 12,B2-B1,내부,ES
635,신당(6),승강기)에스컬레이터 13,B1-B2,내부,ES
635,신당(6),승강기)에스컬레이터 14,B2-B1,내부,ES
635,신당(6),승강기)에스컬레이터 15,B1-BM1,건물측관리,ES
635,신당(6),승강기)에스컬레이터 16,BM1-B1,건물측관리,ES
635,신당(6),승강기)에스컬레이터 17,B1-BM1,건물측관리,ES
635,신당(6),승강기)에스컬레이터 18,BM1-B1,건물측관리,ES
635,신당(6),승강기)에스컬레이터 2,B2-B3,내부,ES
635,신당(6),승강기)에스컬레이터 3,B1-B3,내부,ES
635,신당(6),승강기)에스컬레이터 4,B3-B1,내부,ES
635,신당(6),승강기)에스컬레이터 5,B3-B1,내부,ES
635,신당(6),승강기)에스컬레이터 6,B1-B3,내부,ES
635,신당(6),승강기)에스컬레이터 7,F1-B1,외부,ES
635,신당(6),승강기)에스컬레이터 8,B1-F1,외부,ES
635,신당(6),승강기)에스컬레이터 9,B2-B1,내부,ES
635,신당(6),승강기)엘리베이터 1,B1-B3,내부,EV
635,신당(6),승강기)엘리베이터 2,B1-F1,11번 출구측,EV
635,신당(6),승강기)휠체어리프트 1,B1-B2,내부,WL
635,신당(6),승강기)휠체어리프트 2,BM1-B1,내부,WL
635,신당(6),승강기)휠체어리프트 3,B1-B2,내부,WL
635,신당(6),승강기)휠체어리프트 4,B1-B2,내부,WL
635,신당(6),승강기)휠체어리프트 5,F1-B1,외부,WL
636,동묘앞(6),승강기)에스컬레이터 1,B2-B3,내부,ES
636,동묘앞(6),승강기)에스컬레이터 10,BM1-F1,1번 출입구,ES
636,동묘앞(6),승강기)에스컬레이터 11,B3-B2,내부,ES
636,동묘앞(6),승강기)에스컬레이터 12,B2-B3,내부,ES
636,동묘앞(6),승강기)에스컬레이터 2,B3-B2,내부,ES
636,동묘앞(6),승강기)에스컬레이터 3,B2-B3,내부,ES
636,동묘앞(6),승강기)에스컬레이터 4,B3-B2,내부,ES
636,동묘앞(6),승강기)에스컬레이터 5,B1-B2,내부,ES
636,동묘앞(6),승강기)에스컬레이터 6,B2-B1,내부,ES
636,동묘앞(6),승강기)에스컬레이터 7,B2-B1,내부,ES
636,동묘앞(6),승강기)에스컬레이터 8,B1-BM1,내부,ES
636,동묘앞(6),승강기)에스컬레이터 9,F1-BM1,1번 출입구,ES
636,동묘앞(6),승강기)엘리베이터 1,B2-B3,내부,EV
636,동묘앞(6),승강기)엘리베이터 2,B2-B3,내부,EV
636,동묘앞(6),승강기)휠체어리프트 1,B1-B2,내부,WL
636,동묘앞(6),승강기)휠체어리프트 2,F1-B1,외부,WL
637,창신,승강기)에스컬레이터 1,B3-B1,내부,ES
637,창신,승강기)에스컬레이터 2,B1-B3,내부,ES
637,창신,승강기)에스컬레이터 3,B1-BM1,내부,ES
637,창신,승강기)엘리베이터 1,B1-B4,내부,EV
637,창신,승강기)엘리베이터 2,F1-B1,34번 출구측,EV
637,창신,승강기)엘리베이터 3,F1-B1,2번 출구측,EV
638,보문(6),승강기)에스컬레이터 1,B2-B1,내부,ES
638,보문(6),승강기)에스컬레이터 2,B1-B2,내부,ES
638,보문(6),승강기)엘리베이터 1,B2-B3,내부,EV
639,안암,승강기)에스컬레이터 1,B1-BM1,내부,ES
639,안암,승강기)에스컬레이터 2,BM1-B1,내부,ES
639,안암,승강기)에스컬레이터 3,B1-BM1,내부,ES
639,안암,승강기)에스컬레이터 4,BM1-B1,내부,ES
639,안암,승강기)에스컬레이터 5,B2-B1,내부,ES
639,안암,승강기)에스컬레이터 6,B1-B2,내부,ES
639,안암,승강기)엘리베이터 1,B2-B3,내부,EV
639,안암,승강기)엘리베이터 2,B2-B3,내부,EV
639,안암,승강기)엘리베이터 3,F1-B2,1번,EV
640,고려대,승강기)에스컬레이터 1,B1-B2,내부,ES
640,고려대,승강기)에스컬레이터 10,B3-B4,내부,ES
640,고려대,승강기)에스컬레이터 11,B4-B3,내부,ES
640,고려대,승강기)에스컬레이터 12,B3-B4,내부,ES
640,고려대,승강기)에스컬레이터 2,B2-B1,내부,ES
640,고려대,승강기)에스컬레이터 3,B1-BM1,내부,ES
640,고려대,승강기)에스컬레이터 4,BM1-B1,내부,ES
640,고려대,승강기)에스컬레이터 5,B1-F1,외부,ES
640,고려대,승강기)에스컬레이터 6,F1-B1,외부,ES
640,고려대,승강기)에스컬레이터 7,B1-F1,외부,ES
640,고려대,승강기)에스컬레이터 8,F1-B1,외부,ES
640,고려대,승강기)에스컬레이터 9,B4-B3,내부,ES
640,고려대,승강기)엘리베이터 1,B1-B4,내부,EV
640,고려대,승강기)엘리베이터 2,B1-B4,내부,EV
640,고려대,승강기)엘리베이터 3,F1-B1,1번 출구측,EV
640,고려대,승강기)엘리베이터 4,F1-B1,34번 출구측,EV
641,월곡,승강기)에스컬레이터 1,B1-BM1,내부,ES
641,월곡,승강기)에스컬레이터 10,B2-B3,내부,ES
641,월곡,승강기)에스컬레이터 11,BM1-F1,외부,ES
641,월곡,승강기)에스컬레이터 12,F1-BM1,외부,ES
641,월곡,승강기)에스컬레이터 2,BM1-B1,내부,ES
641,월곡,승강기)에스컬레이터 3,F1-BM1,외부,ES
641,월곡,승강기)에스컬레이터 4,BM1-F1,외부,ES
641,월곡,승강기)에스컬레이터 5,F1-BM1,외부,ES
641,월곡,승강기)에스컬레이터 6,BM1-F1,외부,ES
641,월곡,승강기)에스컬레이터 7,B3-B2,내부,ES
641,월곡,승강기)에스컬레이터 8,B2-B3,내부,ES
641,월곡,승강기)에스컬레이터 9,B3-B2,내부,ES
641,월곡,승강기)엘리베이터 1,B2-B3,내부,EV
641,월곡,승강기)엘리베이터 2,B2-B3,내부,EV
641,월곡,승강기)엘리베이터 3,F1-B2,15번 출구측,EV
641,월곡,승강기)휠체어리프트 1,B1-B2,내부,WL
642,상월곡,승강기)에스컬레이터 1,B2-B1,내부,ES
642,상월곡,승강기)에스컬레이터 2,B1-B2,내부,ES
642,상월곡,승강기)에스컬레이터 3,B2-B1,내부,ES
642,상월곡,승강기)에스컬레이터 4,B2-B1,내부,ES
642,상월곡,승강기)에스컬레이터 5,M1-F1,외부,ES
642,상월곡,승강기)에스컬레이터 6,F1-M1,외부,ES
642,상월곡,승강기)엘리베이터 1,F1-B2,4번 출,EV
642,상월곡,승강기)휠체어리프트 1,B2-B3,내부,WL
642,상월곡,승강기)휠체어리프트 2,B2-B3,내부,WL
643,돌곶이,승강기)에스컬레이터 1,B1-BM1,내부,ES
643,돌곶이,승강기)에스컬레이터 2,B1-F1,외부,ES
643,돌곶이,승강기)에스컬레이터 3,F1-B1,외부,ES
643,돌곶이,승강기)에스컬레이터 4,B1-BM1,내부,ES
643,돌곶이,승강기)엘리베이터 1,B1-B2,내부,EV
643,돌곶이,승강기)엘리베이터 2,B1-B2,내부,EV
643,돌곶이,승강기)엘리베이터 3,F1-B1,3번 출구측,EV
644,석계(6),승강기)무빙워크 1,B4-B4,내부,MW
644,석계(6),승강기)무빙워크 2,B4-B4,내부,MW
644,석계(6),승강기)에스컬레이터 1,B3-B2,내부,ES
644,석계(6),승강기)에스컬레이터 10,B2-B1,내부,ES
644,석계(6),승강기)에스컬레이터 11,F2-B1,내부,ES
644,석계(6),승강기)에스컬레이터 12,B1-F2,내부,ES
644,석계(6),승강기)에스컬레이터 13,F1-B1,외부,ES
644,석계(6),승강기)에스컬레이터 14,B1-F1,외부,ES
644,석계(6),승강기)에스컬레이터 2,B3-B2,내부,ES
644,석계(6),승강기)에스컬레이터 3,B3-B2,내부,ES
644,석계(6),승강기)에스컬레이터 4,B3-B2,내부,ES
644,석계(6),승강기)에스컬레이터 5,B2-B1,내부,ES
644,석계(6),승강기)에스컬레이터 6,B1-BM1,내부,ES
644,석계(6),승강기)에스컬레이터 7,F1-B1,외부,ES
644,석계(6),승강기)에스컬레이터 8,B1-F1,외부,ES
644,석계(6),승강기)에스컬레이터 9,B1-B2,내부,ES
644,석계(6),승강기)엘리베이터 1,B2-B3,내부,EV
644,석계(6),승강기)엘리베이터 2,B2-B3,내부,EV
644,석계(6),승강기)엘리베이터 3,F1-B2,1번 출구측,EV
644,석계(6),승강기)엘리베이터 4,F1-B2,4번 출구측,EV
644,석계(6),승강기)휠체어리프트 1,B2-B3,내부,WL
644,석계(6),승강기)휠체어리프트 2,B2-B3,내부,WL
645,태릉입구(6),승강기)에스컬레이터 1,B3-B4,내부,ES
645,태릉입구(6),승강기)에스컬레이터 10,F1-B1,외부,ES
645,태릉입구(6),승강기)에스컬레이터 11,B1-F1,외부,ES
645,태릉입구(6),승강기)에스컬레이터 12,B1-BM1,내부,ES
645,태릉입구(6),승강기)에스컬레이터 13,BM1-B1,내부,ES
645,태릉입구(6),승강기)에스컬레이터 14,BM1-F1,외부,ES
645,태릉입구(6),승강기)에스컬레이터 15,F1-BM1,외부,ES
645,태릉입구(6),승강기)에스컬레이터 2,B4-B3,내부,ES
645,태릉입구(6),승강기)에스컬레이터 3,B3-B4,내부,ES
645,태릉입구(6),승강기)에스컬레이터 4,B4-B3,내부,ES
645,태릉입구(6),승강기)에스컬레이터 5,B3-B2,내부,ES
645,태릉입구(6),승강기)에스컬레이터 6,B2-B3,내부,ES
645,태릉입구(6),승강기)에스컬레이터 7,B3-B2,내부,ES
645,태릉입구(6),승강기)에스컬레이터 8,B2-B3,내부,ES
645,태릉입구(6),승강기)에스컬레이터 9,B1-BM1,내부,ES
645,태릉입구(6),승강기)엘리베이터 1,B1-B2,내부,EV
645,태릉입구(6),승강기)엘리베이터 2,B1-B2,내부,EV
645,태릉입구(6),승강기)엘리베이터 3,F1-B1,8번 출구측,EV
645,태릉입구(6),승강기)엘리베이터 4,F1-B1,6번 출구측,EV
646,화랑대,승강기)에스컬레이터 1,F1-B1,외부,ES
646,화랑대,승강기)에스컬레이터 2,B1-F1,외부,ES
646,화랑대,승강기)에스컬레이터 3,F1-B1,외부,ES
646,화랑대,승강기)에스컬레이터 4,B1-F1,외부,ES
646,화랑대,승강기)엘리베이터 1,B1-B2,내부,EV
646,화랑대,승강기)엘리베이터 2,B1-B2,내부,EV
646,화랑대,승강기)엘리베이터 3,F1-B1,1번 출구측,EV
646,화랑대,승강기)엘리베이터 4,F1-B1,7번 출구측,EV
647,봉화산,승강기)에스컬레이터 1,B1-B2,내부,ES
647,봉화산,승강기)에스컬레이터 2,B2-B1,내부,ES
647,봉화산,승강기)에스컬레이터 3,B1-F1,외부,ES
647,봉화산,승강기)에스컬레이터 4,F1-B1,외부,ES
647,봉화산,승강기)엘리베이터 1,F1-B1,2번 출구측,EV
647,봉화산,승강기)엘리베이터 2,F1-B1,4번 출구측,EV
647,봉화산,승강기)휠체어리프트 1,B1-B2,내부,WL
647,봉화산,승강기)휠체어리프트 2,B1-B2,내부,WL
648,신내(6),승강기)에스컬레이터 1,F1-F2,내부,ES
648,신내(6),승강기)에스컬레이터 2,F2-F1,내부,ES
648,신내(6),승강기)엘리베이터 1,F1-F2,외부,EV
709,장암,승강기)엘리베이터 1,F2-F1,외부,EV
709,장암,승강기)엘리베이터 2,F2-F1,외부,EV
710,도봉산(7),승강기)엘리베이터 1,F2-F1,외부,EV
710,도봉산(7),승강기)엘리베이터 2,F2-F1,외부,EV
710,도봉산(7),승강기)엘리베이터 3,F2-F1,내부,EV
710,도봉산(7),승강기)엘리베이터 4,F2-F1,내부,EV
710,도봉산(7),승강기)엘리베이터 5,B1-F1,외부,EV
711,수락산,승강기)에스컬레이터 1,1F-B2,3번 출입구,ES
711,수락산,승강기)에스컬레이터 2,B2-1F,3번 출입구,ES
711,수락산,승강기)에스컬레이터 3,B1-1F,1번 출입구,ES
711,수락산,승강기)에스컬레이터 4,B1-1F,6번 출입구,ES
711,수락산,승강기)에스컬레이터 5,B1-1F,4번 출입구,ES
711,수락산,승강기)에스컬레이터 6,1F-B1,4번 출입구,ES
711,수락산,승강기)엘리베이터 1,F1-B2,외부,EV
711,수락산,승강기)휠체어리프트 1,B2-B3,내부,WL
711,수락산,승강기)휠체어리프트 2,B2-B3,내부,WL
712,마들,승강기)에스컬레이터 1,B1-B2,내부,ES
712,마들,승강기)에스컬레이터 2,B1-B2,내부,ES
712,마들,승강기)에스컬레이터 3,F1-B1,3번 출구측,ES
712,마들,승강기)에스컬레이터 4,F1-B1,3번 출구측,ES
712,마들,승강기)에스컬레이터 5,F1-B1,6번 출구측,ES
712,마들,승강기)에스컬레이터 6,F1-B1,6번 출구측,ES
712,마들,승강기)에스컬레이터 7,B1-B2,내부,ES
712,마들,승강기)에스컬레이터 8,B1-B2,내부,ES
712,마들,승강기)엘리베이터 1,B1-B3,내부,EV
712,마들,승강기)엘리베이터 2,F1-B1,5번 출구측,EV
712,마들,승강기)엘리베이터 3,F1-B1,4번 출구측,EV
712,마들,승강기)엘리베이터 4,F1-B1,2번 출구측,EV
712,마들,승강기)휠체어리프트 1,B1-B2,내부,WL
713,노원(7),승강기)에스컬레이터 1,B3-B1,내부,ES
713,노원(7),승강기)에스컬레이터 10,B1-F1,3번 출구측,ES
713,노원(7),승강기)에스컬레이터 11,F1-B1,3번 출구측,ES
713,노원(7),승강기)에스컬레이터 12,F1-B1,6번 출구측,ES
713,노원(7),승강기)에스컬레이터 13,B1-F1,6번 출구측,ES
713,노원(7),승강기)에스컬레이터 14,BM1-F1,8번 출구측,ES
713,노원(7),승강기)에스컬레이터 15,F1-BM1,8번 출구측,ES
713,노원(7),승강기)에스컬레이터 2,B1-B3,내부,ES
713,노원(7),승강기)에스컬레이터 3,B3-B1,내부,ES
713,노원(7),승강기)에스컬레이터 4,BM1-B1,내부,ES
713,노원(7),승강기)에스컬레이터 5,B1-BM1,내부,ES
713,노원(7),승강기)에스컬레이터 6,1F-BM1,내부,ES
713,노원(7),승강기)에스컬레이터 7,BM1-1F,내부,ES
713,노원(7),승강기)에스컬레이터 8,1F-BM1,내부,ES
713,노원(7),승강기)에스컬레이터 9,BM1-1F,내부,ES
713,노원(7),승강기)엘리베이터 1,B1-B3,내부,EV
713,노원(7),승강기)엘리베이터 2,B1-F1,3번 출구측,EV
713,노원(7),승강기)엘리베이터 3,B1-F1,6번 출구측,EV
713,노원(7),승강기)엘리베이터 4,B1-F1,5번 출구측,EV
714,중계,승강기)에스컬레이터 1,BM1-1F,1번 출입구,ES
714,중계,승강기)에스컬레이터 2,1F-BM1,1번 출입구,ES
714,중계,승강기)에스컬레이터 3,BM1-1F,3번 출입구,ES
714,중계,승강기)에스컬레이터 4,1F-BM1,3번 출입구,ES
714,중계,승강기)에스컬레이터 5,B2-B3,내부,ES
714,중계,승강기)에스컬레이터 6,B3-B2,내부,ES
714,중계,승강기)에스컬레이터 7,1F-B1,4번 출입구,ES
714,중계,승강기)에스컬레이터 8,B1-1F,4번 출입구,ES
714,중계,승강기)엘리베이터 1,B2-B3,내부,EV
714,중계,승강기)엘리베이터 2,F1-B2,5번 출구측,EV
714,중계,승강기)엘리베이터 3,F1-B2,3번 출구측,EV
715,하계,승강기)에스컬레이터 1,BM1-1F,2번 출입구,ES
715,하계,승강기)에스컬레이터 2,1F-BM1,2번 출입구,ES
715,하계,승강기)에스컬레이터 3,1F-BM1,4번 출입구,ES
